S.No.,Price,Price (in Rs.),No_of_Beds,Address,City,State,State_Code
1903,"$1,300,000.00",108628000.00,4.00,335 N River Oaks Dr N, Memphis,TN,38120
1904,"$19,000.00",1587640.00,3.00,4362 Suncrest Dr, Memphis,TN,38127
1905,"$239,000.00",19970840.00,3.00,5065 Flamingo Rd, Memphis,TN,38117
1906,"$215,000.00",17965400.00,2.00,1615 Sorghum Mill Dr, Memphis,TN,38016
1907,"$142,000.00",11865520.00,3.00,4931 Cloister Ave, Memphis,TN,38118
1908,"$134,900.00",11272244.00,3.00,1286 Inman Rd, Memphis,TN,38111
1909,"$103,000.00",8606680.00,3.00,3787 S Barron Cir S, Memphis,TN,38111
1910,"$295,000.00",24650200.00,3.00,1701 Vesey Ave, Memphis,TN,38114
1911,"$101,900.00",8514764.00,3.00,3173 Sunrise St, Memphis,TN,38127
1912,"$405,000.00",33841800.00,3.00,4055 Hilldale Ave, Memphis,TN,38117
1913,"$125,000.00",10445000.00,3.00,624 Northaven Dr, Memphis,TN,38127
1914,"$109,000.00",9108040.00,3.00,4488 Tarleton Dr, Memphis,TN,38128
1915,"$120,000.00",10027200.00,4.00,4273 Zaio Ave, Memphis,TN,38122
1916,"$330,000.00",27574800.00,2.00,1332 Island Shore Dr, Memphis,TN,38103
1917,"$72,000.00",6016320.00,3.00,3645 W Sutton Dr, Memphis,TN,38127
1918,"$102,000.00",8523120.00,3.00,1785 Wells Station Rd, Memphis,TN,38108
1919,"$110,000.00",9191600.00,3.00,4146 Print Ave, Memphis,TN,38108
1920,"$105,000.00",8773800.00,3.00,4016 N Queensbury Cir, Memphis,TN,38122
1921,"$415,000.00",34677400.00,2.00,4465 E Paradise Village Pkwy S #1163, Phoenix,AZ,85032
1922,"$519,900.00",43442844.00,2.00,5100 E Rancho Paloma Dr #2009, Cave Creek,AZ,85331
1923,"$649,900.00",54305644.00,2.00,3131 N Central Ave #7022, Phoenix,AZ,85012
1924,"$440,000.00",36766400.00,2.00,5104 N 32nd St #307, Phoenix,AZ,85018
1925,"$349,900.00",29237644.00,1.00,4303 E Cactus Rd #315, Phoenix,AZ,85032
1926,"$515,000.00",43033400.00,2.00,17 W Vernon Ave #23, Phoenix,AZ,85003
1927,"$1,350,000.00",112806000.00,2.00,2802 E Camino Acequia Dr #46, Phoenix,AZ,85016
1928,"$295,000.00",24650200.00,2.00,355 E Thomas Rd Unit B206, Phoenix,AZ,85012
1929,"$314,900.00",26313044.00,2.00,920 E Devonshire Ave #2004, Phoenix,AZ,85014
1930,"$315,000.00",26321400.00,2.00,2025 E Campbell Ave #164, Phoenix,AZ,85016
1931,"$199,900.00",16703644.00,2.00,720 E Alice Ave #109, Phoenix,AZ,85020
1932,"$324,000.00",27073440.00,2.00,6530 N 12th St #2, Phoenix,AZ,85014
1933,"$364,500.00",30457620.00,1.00,11640 N Tatum Blvd #2012, Phoenix,AZ,85028
1934,"$520,000.00",43451200.00,2.00,1 E Lexington Ave #910, Phoenix,AZ,85012
1935,"$615,000.00",51389400.00,2.00,4808 N 24th St #230, Phoenix,AZ,85016
1936,"$200,000.00",16712000.00,1.00,2625 E Indian School Rd #232, Phoenix,AZ,85016
1937,"$200,000.00",16712000.00,2.00,11666 N 28th Dr #210, Phoenix,AZ,85029
1938,"$315,000.00",26321400.00,2.00,6767 N 7th St #227, Phoenix,AZ,85014
1939,"$235,000.00",19636600.00,1.00,4850 E Desert Cove Ave #214, Scottsdale,AZ,85254
1940,"$200,000.00",16712000.00,1.00,1302 E Maryland Ave #15, Phoenix,AZ,85014
1941,"$299,000.00",24984440.00,1.00,4925 E Desert Cove Ave #308, Scottsdale,AZ,85254
1942,"$225,000.00",18801000.00,1.00,729 W Coolidge St #115, Phoenix,AZ,85013
1943,"$175,000.00",14623000.00,2.00,4307 N 21st Dr #3, Phoenix,AZ,85015
1944,"$365,000.00",30499400.00,2.00,4925 E Desert Cove Ave #222, Scottsdale,AZ,85254
1945,"$274,900.00",22970644.00,3.00,11036 N 28 Dr #210, Phoenix,AZ,85029
1946,"$336,000.00",28076160.00,2.00,4554 E Paradise Village Pkwy N #232, Phoenix,AZ,85032
1947,"$299,999.00",25067916.44,2.00,5525 E Thomas Rd Unit I8, Phoenix,AZ,85018
1948,"$499,000.00",41696440.00,2.00,5450 E Deer Valley Dr #2169, Phoenix,AZ,85054
1949,"$455,000.00",38019800.00,2.00,5450 E Deer Valley Dr #3021, Phoenix,AZ,85054
1950,"$365,000.00",30499400.00,3.00,10410 N Cave Creek Rd #2213, Phoenix,AZ,85020
1951,"$235,000.00",19636600.00,2.00,3434 W Danbury Dr Unit A204, Phoenix,AZ,85053
1952,"$105,000.00",8773800.00,0.00,2610 W Berridge Ln Unit c115, Phoenix,AZ,85017
1953,"$220,000.00",18383200.00,1.00,6236 N 16th St #14, Phoenix,AZ,85016
1954,"$575,000.00",48047000.00,2.00,1 E Lexington Ave #1101, Phoenix,AZ,85012
1955,"$595,000.00",49718200.00,2.00,6502 N Central Ave Unit B103, Phoenix,AZ,85012
1956,"$745,000.00",62252200.00,2.00,1326 N Central Ave #413, Phoenix,AZ,85004
1957,"$330,000.00",27574800.00,2.00,4201 N 20th St #221, Phoenix,AZ,85016
1958,"$181,000.00",15124360.00,1.00,2929 W Yorkshire Dr #1085, Phoenix,AZ,85027
1959,"$415,000.00",34677400.00,2.00,4850 E Desert Cove Ave #136, Scottsdale,AZ,85254
1960,"$423,500.00",35387660.00,3.00,6900 E Princess Dr #1145, Phoenix,AZ,85054
1961,"$424,900.00",35504644.00,2.00,101 N 7th St #241, Phoenix,AZ,85034
1962,"$274,900.00",22970644.00,3.00,1624 E Campbell Ave #51, Phoenix,AZ,85016
1963,"$365,000.00",30499400.00,2.00,29606 N Tatum Blvd #106, Cave Creek,AZ,85331
1964,"$284,000.00",23731040.00,2.00,5401 E Van Buren St #1006, Phoenix,AZ,85008
1965,"$450,000.00",37602000.00,2.00,615 E Portland St #118, Phoenix,AZ,85004
1966,"$375,000.00",31335000.00,3.00,102 W Maryland Ave Unit A2, Phoenix,AZ,85013
1967,"$289,900.00",24224044.00,2.00,2938 N 61st Pl #114, Scottsdale,AZ,85251
1968,"$120,000.00",10027200.00,1.00,1701 W Tuckey Ln #102, Phoenix,AZ,85015
1969,"$300,000.00",25068000.00,1.00,475 N 9th St #203, Phoenix,AZ,85006
1970,"$489,000.00",40860840.00,1.00,4808 N 24th St #1326, Phoenix,AZ,85016
1971,"$465,000.00",38855400.00,3.00,16013 S Desert Foothills Pkwy #2073, Phoenix,AZ,85048
1972,"$445,000.00",37184200.00,2.00,615 E Portland St #201, Phoenix,AZ,85004
1973,"$375,000.00",31335000.00,1.00,5450 E Deer Valley Dr #4176, Phoenix,AZ,85054
1974,"$464,999.00",38855316.44,2.00,1130 N 2nd St #309, Phoenix,AZ,85004
1975,"$330,000.00",27574800.00,2.00,4330 N 5th Ave #206, Phoenix,AZ,85013
1976,"$370,000.00",30917200.00,1.00,207 W Clarendon Ave Unit 18D, Phoenix,AZ,85013
1977,"$280,000.00",23396800.00,2.00,2020 W Union Hills Dr #259, Phoenix,AZ,85027
1978,"$475,000.00",39691000.00,2.00,7009 E Acoma Dr #1101, Scottsdale,AZ,85254
1979,"$209,999.00",17547516.44,3.00,16602 N 25th St #123, Phoenix,AZ,85032
1980,"$509,000.00",42532040.00,2.00,5350 E Deer Valley Dr #3419, Phoenix,AZ,85054
1981,"$349,900.00",29237644.00,2.00,2025 E Campbell Ave #265, Phoenix,AZ,85016
1982,"$320,000.00",26739200.00,2.00,4646 N 11th Ave #121, Phoenix,AZ,85013
1983,"$289,950.00",24228222.00,2.00,3434 E Baseline Rd #259, Phoenix,AZ,85042
1984,"$311,000.00",25987160.00,2.00,5302 E Van Buren St #1059, Phoenix,AZ,85008
1985,"$365,000.00",30499400.00,1.00,114 W Adams St #402, Phoenix,AZ,85003
1986,"$650,000.00",54314000.00,2.00,5100 E Rancho Paloma Dr #2043, Cave Creek,AZ,85331
1987,"$257,400.00",21508344.00,2.00,520 W Clarendon Ave Unit G2, Phoenix,AZ,85013
1988,"$236,000.00",19720160.00,1.00,17017 N 12th St #2124, Phoenix,AZ,85022
1989,"$269,900.00",22552844.00,2.00,5525 E Thomas Rd Unit A6, Phoenix,AZ,85018
1990,"$249,000.00",20806440.00,2.00,3434 E Baseline Rd #108, Phoenix,AZ,85042
1991,"$324,900.00",27148644.00,1.00,5102 N 31st Pl #422, Phoenix,AZ,85016
1992,"$269,900.00",22552844.00,2.00,5525 E Thomas Rd Unit A3, Phoenix,AZ,85018
1993,"$199,900.00",16703644.00,1.00,4750 N Central Ave Unit 8B, Phoenix,AZ,85012
1994,"$300,000.00",25068000.00,1.00,12212 N Paradise Village Pkwy S #323, Phoenix,AZ,85032
1995,"$169,000.00",14121640.00,0.00,808 E Lawrence Ln #102, Phoenix,AZ,85020
1996,"$775,000.00",64759000.00,2.00,208 W Portland St #257, Phoenix,AZ,85003
1997,"$350,000.00",29246000.00,3.00,349 E Thomas Rd Unit E401, Phoenix,AZ,85012
1998,"$385,000.00",32170600.00,2.00,6900 E Princess Dr #1192, Phoenix,AZ,85054
1999,"$358,000.00",29914480.00,2.00,1701 E Colter St #274, Phoenix,AZ,85016
2000,"$559,000.00",46710040.00,2.00,1326 N Central Ave #303, Phoenix,AZ,85004
2001,"$349,900.00",29237644.00,2.00,4925 E Desert Cove Ave #233, Scottsdale,AZ,85254
2002,"$360,000.00",30081600.00,2.00,4044 E Calle Redonda -- #39, Phoenix,AZ,85018
2003,"$244,900.00",20463844.00,2.00,11048 N 28th Dr #145, Phoenix,AZ,85029
2004,"$260,000.00",21725600.00,2.00,14203 N 19th Ave #2038, Phoenix,AZ,85023
2005,"$250,000.00",20890000.00,1.00,3302 N 7th St #136, Phoenix,AZ,85014
2006,"$175,000.00",14623000.00,1.00,4750 N Central Ave Unit 8P, Phoenix,AZ,85012
2007,"$545,000.00",45540200.00,2.00,1 E Lexington Ave #701, Phoenix,AZ,85012
2008,"$315,000.00",26321400.00,1.00,1701 E Colter St #421, Phoenix,AZ,85016
2009,"$155,000.00",12951800.00,1.00,4750 N Central Ave Unit 3F, Phoenix,AZ,85012
2010,"$469,000.00",39189640.00,1.00,3131 N Central Ave #5020, Phoenix,AZ,85012
2011,"$640,000.00",53478400.00,2.00,17850 N 68th St #3097, Phoenix,AZ,85054
2012,"$325,000.00",27157000.00,2.00,10410 N Cave Creek Rd #2053, Phoenix,AZ,85020
2013,"$279,900.00",23388444.00,1.00,3830 E Lakewood Pkwy E #2047, Phoenix,AZ,85048
2014,"$275,000.00",22979000.00,2.00,4444 E Paradise Village Pkwy N #141, Phoenix,AZ,85032
2015,"$335,000.00",27992600.00,2.00,3416 N 44th St #43, Phoenix,AZ,85018
2016,"$475,000.00",39691000.00,2.00,101 N 7th St #202, Phoenix,AZ,85034
2017,"$419,900.00",35086844.00,2.00,3236 E Chandler Blvd #2019, Phoenix,AZ,85048
2018,"$365,000.00",30499400.00,2.00,3600 N 5th Ave #200, Phoenix,AZ,85013
2019,"$389,900.00",32580044.00,1.00,5104 N 32nd St N #430, Phoenix,AZ,85018
2020,"$309,000.00",25820040.00,1.00,4419 N 27th St #10, Phoenix,AZ,85016
2021,"$160,000.00",13369600.00,2.00,3810 N Maryvale Pkwy #1087, Phoenix,AZ,85031
2022,"$225,000.00",18801000.00,1.00,4444 E Paradise Village Pkwy N #258, Phoenix,AZ,85032
2023,"$549,000.00",45874440.00,2.00,2323 N Central Ave #502, Phoenix,AZ,85004
2024,"$390,000.00",32588400.00,1.00,310 S 4th St #1502, Phoenix,AZ,85004
2025,"$1,350,000.00",112806000.00,2.00,2402 E Esplanade Ln #201, Phoenix,AZ,85016
2026,"$89,999.00",7520316.44,1.00,2610 W Berridge Ln Unit c116, Phoenix,AZ,85017
2027,"$283,000.00",23647480.00,2.00,1880 E Morten Ave #215, Phoenix,AZ,85020
2028,"$110,000.00",9191600.00,2.00,2567 W Berridge Ln Unit D224, Phoenix,AZ,85017
2029,"$142,900.00",11940724.00,1.00,1701 W Tuckey Ln #229, Phoenix,AZ,85015
2030,"$467,900.00",39097724.00,2.00,1130 N 2nd St #315, Phoenix,AZ,85004
2031,"$350,000.00",29246000.00,2.00,16013 S Desert Foothills Pkwy #2001, Phoenix,AZ,85048
2032,"$369,000.00",30833640.00,3.00,5303 N 7th St #321, Phoenix,AZ,85014
2033,"$400,000.00",33424000.00,2.00,4131 E Camelback Rd #40, Phoenix,AZ,85018
2034,"$335,000.00",27992600.00,2.00,5550 N 12th St #19, Phoenix,AZ,85014
2035,"$135,000.00",11280600.00,1.00,4750 N Central Ave Unit 6L, Phoenix,AZ,85012
2036,"$319,000.00",26655640.00,2.00,4316 E Avalon Dr #7, Phoenix,AZ,85018
2037,"$189,900.00",15868044.00,1.00,2625 E Indian School Rd #134, Phoenix,AZ,85016
2038,"$249,999.00",20889916.44,1.00,6125 E Indian School Rd #125, Scottsdale,AZ,85251
2039,"$359,000.00",29998040.00,2.00,7557 N Dreamy Draw Dr #254, Phoenix,AZ,85020
2040,"$259,990.00",21724764.40,1.00,3302 N 7th St #368, Phoenix,AZ,85014
2041,"$404,800.00",33825088.00,2.00,805 N 4th Ave #404, Phoenix,AZ,85003
2042,"$190,000.00",15876400.00,1.00,3033 E Devonshire Ave #2012, Phoenix,AZ,85016
2043,"$400,000.00",33424000.00,2.00,5035 N 10th Pl #210, Phoenix,AZ,85014
2044,"$380,000.00",31752800.00,1.00,1130 N 2nd St #413, Phoenix,AZ,85004
2045,"$299,900.00",25059644.00,2.00,4438 E Hubbell St #31, Phoenix,AZ,85008
2046,"$178,500.00",14915460.00,1.00,3131 W Cochise Dr #244, Phoenix,AZ,85051
2047,"$309,900.00",25895244.00,2.00,385 W Pierson St Unit F1, Phoenix,AZ,85013
2048,"$128,500.00",10737460.00,1.00,18202 N Cave Creek Rd #229, Phoenix,AZ,85032
2049,"$175,000.00",14623000.00,1.00,3033 E Devonshire Ave #2025, Phoenix,AZ,85016
2050,"$235,000.00",19636600.00,1.00,6125 E Indian School Rd #183, Scottsdale,AZ,85251
2051,"$357,000.00",29830920.00,2.00,6900 E Princess Dr #1130, Phoenix,AZ,85054
2052,"$240,000.00",20054400.00,2.00,4141 N 31st St #410, Phoenix,AZ,85016
2053,"$620,000.00",51807200.00,2.00,15221 N Clubgate Dr N #2125, Scottsdale,AZ,85254
2054,"$290,000.00",24232400.00,2.00,2929 W Yorkshire Dr #1119, Phoenix,AZ,85027
2055,"$200,000.00",16712000.00,2.00,5323 N 19th Ave #24, Phoenix,AZ,85015
2056,"$425,000.00",35513000.00,1.00,4808 N 24th St #528, Phoenix,AZ,85016
2057,"$269,500.00",22519420.00,2.00,10610 S 48th St #1064, Phoenix,AZ,85044
2058,"$289,999.00",24232316.44,3.00,11042 N 28th Dr #136, Phoenix,AZ,85029
2059,"$445,000.00",37184200.00,2.00,11640 N Tatum Blvd #1006, Phoenix,AZ,85028
2060,"$339,000.00",28326840.00,1.00,5122 N 31st Way #225, Phoenix,AZ,85016
2061,"$259,900.00",21717244.00,1.00,2938 N 61st Pl #134, Scottsdale,AZ,85251
2062,"$167,500.00",13996300.00,1.00,3131 W Cochise Dr #165, Phoenix,AZ,85051
2063,"$1,500,000.00",125340000.00,3.00,15802 N 71st St #602, Scottsdale,AZ,85254
2064,"$774,990.00",64758164.40,3.00,2323 N Central Ave #1004, Phoenix,AZ,85004
2065,"$260,000.00",21725600.00,2.00,4141 N 31st St #215, Phoenix,AZ,85016
2066,"$410,000.00",34259600.00,2.00,4303 E Cactus Rd #349, Phoenix,AZ,85032
2067,"$609,900.00",50963244.00,2.00,17850 N 68th St #2151, Phoenix,AZ,85054
2068,"$349,900.00",29237644.00,2.00,5102 N 31st Pl #411, Phoenix,AZ,85016
2069,"$291,000.00",24315960.00,2.00,2929 W Yorkshire Dr #1048, Phoenix,AZ,85027
2070,"$429,000.00",35847240.00,2.00,33575 N Dove Lakes Dr #2015, Cave Creek,AZ,85331
2071,"$270,000.00",22561200.00,2.00,10030 W Indian School Rd #234, Phoenix,AZ,85037
2072,"$449,000.00",37518440.00,2.00,5350 E Deer Valley Dr #2399, Phoenix,AZ,85054
2073,"$230,000.00",19218800.00,1.00,5550 N 12th St #2, Phoenix,AZ,85014
2074,"$150,000.00",12534000.00,2.00,1908 W Berridge Ln #9, Phoenix,AZ,85015
2075,"$345,000.00",28828200.00,2.00,12222 N Paradise Village Pkwy S #409, Phoenix,AZ,85032
2076,"$145,000.00",12116200.00,1.00,3033 E Devonshire Ave #1034, Phoenix,AZ,85016
2077,"$359,900.00",30073244.00,3.00,10030 W Indian School Rd #266, Phoenix,AZ,85037
2078,"$322,500.00",26948100.00,2.00,1241 E Medlock Dr #113, Phoenix,AZ,85014
2079,"$275,000.00",22979000.00,1.00,4704 E Paradise Village Pkwy N #231, Phoenix,AZ,85032
2080,"$499,000.00",41696440.00,2.00,1 E Lexington Ave #304, Phoenix,AZ,85012
2081,"$315,000.00",26321400.00,2.00,1880 E Morten Ave #221, Phoenix,AZ,85020
2082,"$199,995.00",16711582.20,1.00,1241 N 48th St #113, Phoenix,AZ,85008
2083,"$210,000.00",17547600.00,1.00,2929 W Yorkshire Dr #1028, Phoenix,AZ,85027
2084,"$339,000.00",28326840.00,2.00,4925 E Desert Cove Ave #242, Scottsdale,AZ,85254
2085,"$720,000.00",60163200.00,2.00,310 S 4th St #1905, Phoenix,AZ,85004
2086,"$225,000.00",18801000.00,2.00,1531 W Colter St #16, Phoenix,AZ,85015
2087,"$375,000.00",31335000.00,3.00,6767 N 7th St #213, Phoenix,AZ,85014
2088,"$225,995.00",18884142.20,1.00,1012 E Osborn Rd Unit A, Phoenix,AZ,85014
2089,"$330,000.00",27574800.00,1.00,5122 E Shea Blvd #2010, Scottsdale,AZ,85254
2090,"$315,000.00",26321400.00,2.00,1880 E Morten Ave #242, Phoenix,AZ,85020
2091,"$1,875,000.00",156675000.00,2.00,7180 E Kierland Blvd #1015, Scottsdale,AZ,85254
2092,"$219,900.00",18374844.00,1.00,18416 N Cave Creek Rd #2015, Phoenix,AZ,85032
2093,"$268,000.00",22394080.00,2.00,18416 N Cave Creek Rd #3028, Phoenix,AZ,85032
2094,"$220,000.00",18383200.00,2.00,11048 N 28th Dr #247, Phoenix,AZ,85029
2095,"$254,900.00",21299444.00,2.00,8344 N 21st Dr Unit I210, Phoenix,AZ,85021
2096,"$399,000.00",33340440.00,3.00,7557 N Dreamy Draw Dr #151, Phoenix,AZ,85020
2097,"$340,000.00",28410400.00,2.00,4114 E Calle Redonda -- #54, Phoenix,AZ,85018
2098,"$310,000.00",25903600.00,2.00,2938 N 61st Pl #247, Scottsdale,AZ,85251
2099,"$148,000.00",12366880.00,1.00,12440 N 20th St #113, Phoenix,AZ,85022
2100,"$419,400.00",35045064.00,1.00,310 S 4th St #707, Phoenix,AZ,85004
2101,"$196,000.00",16377760.00,2.00,925 W Peoria Ave #37, Phoenix,AZ,85029
2102,"$182,500.00",15249700.00,3.00,18202 N Cave Creek Rd #226, Phoenix,AZ,85032
2103,"$475,000.00",39691000.00,2.00,20660 N 40th St #2159, Phoenix,AZ,85050
2104,"$348,000.00",29078880.00,1.00,7009 E Acoma Dr #1073, Scottsdale,AZ,85254
2105,"$769,000.00",64257640.00,1.00,7120 E Kierland Blvd #219, Scottsdale,AZ,85254
2106,"$220,000.00",18383200.00,1.00,3434 E Baseline Rd #229, Phoenix,AZ,85042
2107,"$349,900.00",29237644.00,2.00,16013 S Desert Foothills Pkwy #1136, Phoenix,AZ,85048
2108,"$94,000.00",7854640.00,1.00,2569 W Berridge Ln #222, Phoenix,AZ,85017
2109,"$290,000.00",24232400.00,2.00,3655 N 5th Ave #111, Phoenix,AZ,85013
2110,"$334,995.00",27992182.20,2.00,4635 N 22nd St #120, Phoenix,AZ,85016
2111,"$615,000.00",51389400.00,2.00,2323 N Central Ave #906, Phoenix,AZ,85004
2112,"$364,000.00",30415840.00,3.00,100 W Maryland Ave Unit K1, Phoenix,AZ,85013
2113,"$485,000.00",40526600.00,2.00,2302 N Central Ave N #302, Phoenix,AZ,85004
2114,"$264,900.00",22135044.00,2.00,6819 N 12th St #1, Phoenix,AZ,85014
2115,"$365,000.00",30499400.00,1.00,11640 N Tatum Blvd #1100, Phoenix,AZ,85028
2116,"$405,000.00",33841800.00,2.00,12212 N Paradise Village Pkwy S #343, Phoenix,AZ,85032
2117,"$519,000.00",43367640.00,2.00,5350 E Deer Valley Dr #1257, Phoenix,AZ,85054
2118,"$165,000.00",13787400.00,2.00,21622 N 23rd Ave Unit B203, Phoenix,AZ,85027
2119,"$399,000.00",33340440.00,2.00,4850 E Desert Cove Ave #132, Scottsdale,AZ,85254
2120,"$348,900.00",29154084.00,3.00,3830 E Lakewood Pkwy E #2151, Phoenix,AZ,85048
2121,"$497,000.00",41529320.00,2.00,4808 N 24th St #527, Phoenix,AZ,85016
2122,"$460,000.00",38437600.00,2.00,7009 E Acoma Dr #2167, Scottsdale,AZ,85254
2123,"$399,900.00",33415644.00,1.00,3131 N Central Ave #3019, Phoenix,AZ,85012
2124,"$175,000.00",14623000.00,2.00,18202 N Cave Creek Rd #236, Phoenix,AZ,85032
2125,"$179,990.00",15039964.40,2.00,3131 W Cochise Dr #201, Phoenix,AZ,85051
2126,"$699,000.00",58408440.00,1.00,7180 E Kierland Blvd #204, Scottsdale,AZ,85254
2127,"$480,000.00",40108800.00,2.00,5124 N 31st Pl #531, Phoenix,AZ,85016
2128,"$470,000.00",39273200.00,2.00,2323 N Central Ave #1802, Phoenix,AZ,85004
2129,"$283,000.00",23647480.00,2.00,18416 N Cave Creek Rd #3060, Phoenix,AZ,85032
2130,"$235,000.00",19636600.00,1.00,5302 E Van Buren St #2045, Phoenix,AZ,85008
2131,"$450,000.00",37602000.00,2.00,5104 N 32nd St #422, Phoenix,AZ,85018
2132,"$330,000.00",27574800.00,1.00,4644 N 22nd St #1017, Phoenix,AZ,85016
2133,"$220,000.00",18383200.00,1.00,1720 E Thunderbird Rd #1081, Phoenix,AZ,85022
2134,"$240,000.00",20054400.00,1.00,3302 N 7th St #215, Phoenix,AZ,85014
2135,"$225,000.00",18801000.00,2.00,2533 W Hazelwood St #18, Phoenix,AZ,85017
2136,"$589,000.00",49216840.00,2.00,5350 E Deer Valley Dr #3424, Phoenix,AZ,85054
2137,"$339,000.00",28326840.00,2.00,4850 E Desert Cove Ave #232, Scottsdale,AZ,85254
2138,"$230,000.00",19218800.00,1.00,6125 E Indian School Rd #197, Scottsdale,AZ,85251
2139,"$227,900.00",19043324.00,1.00,2228 N 52nd St #121, Phoenix,AZ,85008
2140,"$2,395,000.00",200126200.00,2.00,7180 E Kierland Blvd #916, Scottsdale,AZ,85254
2141,"$325,000.00",27157000.00,1.00,5335 E Shea Blvd #1115, Scottsdale,AZ,85254
2142,"$675,000.00",56403000.00,3.00,5100 E Rancho Paloma Dr #2070, Cave Creek,AZ,85331
2143,"$294,900.00",24641844.00,3.00,3420 W Danbury Dr Unit C102, Phoenix,AZ,85053
2144,"$225,000.00",18801000.00,1.00,3434 E Baseline Rd #253, Phoenix,AZ,85042
2145,"$340,000.00",28410400.00,2.00,2340 E Hidalgo Ave, Phoenix,AZ,85040
2146,"$269,000.00",22477640.00,2.00,3848 N 3rd Ave #2053, Phoenix,AZ,85013
2147,"$676,000.00",56486560.00,2.00,6119 N 28th Pl, Phoenix,AZ,85016
2148,"$584,990.00",48881764.40,2.00,5100 E Rancho Paloma Dr #1052, Cave Creek,AZ,85331
2149,"$220,000.00",18383200.00,2.00,11666 N 28th Dr #173, Phoenix,AZ,85029
2150,"$129,900.00",10854444.00,1.00,4750 N Central Ave Unit 8C, Phoenix,AZ,85012
2151,"$515,000.00",43033400.00,2.00,5136 N 31st Pl #612, Phoenix,AZ,85016
2152,"$275,000.00",22979000.00,2.00,2228 E Campbell Ave #218, Phoenix,AZ,85016
2153,"$250,000.00",20890000.00,3.00,3420 W Danbury Dr Unit C232, Phoenix,AZ,85053
2154,"$413,000.00",34510280.00,2.00,3637 E Monterosa St #17, Phoenix,AZ,85018
2155,"$330,000.00",27574800.00,2.00,2228 E Campbell Ave #213, Phoenix,AZ,85016
2156,"$395,900.00",33081404.00,3.00,29606 N Tatum Blvd #268, Cave Creek,AZ,85331
2157,"$220,000.00",18383200.00,1.00,1880 E Morten Ave #114, Phoenix,AZ,85020
2158,"$998,000.00",83392880.00,3.00,1040 E Osborn Rd #302, Phoenix,AZ,85014
2159,"$374,000.00",31251440.00,2.00,3600 N 5th Ave #205, Phoenix,AZ,85013
2160,"$269,999.00",22561116.44,2.00,10030 W Indian School Rd #158, Phoenix,AZ,85037
2161,"$259,000.00",21642040.00,1.00,12212 N Paradise Village Pkwy S #105, Phoenix,AZ,85032
2162,"$1,775,000.00",148319000.00,3.00,5250 E Deer Valley Dr #158, Phoenix,AZ,85054
2163,"$216,000.00",18048960.00,1.00,19601 N 7th St #2101, Phoenix,AZ,85024
2164,"$349,999.00",29245916.44,3.00,1241 E Medlock Dr #210, Phoenix,AZ,85014
2165,"$380,000.00",31752800.00,2.00,4850 E Desert Cove Ave #328, Scottsdale,AZ,85254
2166,"$330,000.00",27574800.00,1.00,12212 N Paradise Village Pkwy S #445, Phoenix,AZ,85032
2167,"$196,000.00",16377760.00,2.00,1702 W Tuckey Ln #213, Phoenix,AZ,85015
2168,"$674,000.00",56319440.00,2.00,21320 N 56th St #2145, Phoenix,AZ,85054
2169,"$395,000.00",33006200.00,2.00,16 W Encanto Blvd #406, Phoenix,AZ,85003
2170,"$310,000.00",25903600.00,2.00,1225 E Medlock Dr #103, Phoenix,AZ,85014
2171,"$444,000.00",37100640.00,1.00,2211 E Camelback Rd #101, Phoenix,AZ,85016
2172,"$126,999.00",10612036.44,2.00,18202 N Cave Creek Rd #134, Phoenix,AZ,85032
2173,"$985,000.00",82306600.00,2.00,7120 E Kierland Blvd #720, Scottsdale,AZ,85254
2174,"$485,000.00",40526600.00,1.00,3131 N Central Ave #6020, Phoenix,AZ,85012
2175,"$587,900.00",49124924.00,2.00,3131 N Central Ave #6014, Phoenix,AZ,85012
2176,"$399,000.00",33340440.00,3.00,1624 E Campbell Ave #12, Phoenix,AZ,85016
2177,"$238,000.00",19887280.00,1.00,5302 E Van Buren St #2066, Phoenix,AZ,85008
2178,"$275,000.00",22979000.00,2.00,6544 N 12th St #21, Phoenix,AZ,85014
2179,"$425,000.00",35513000.00,3.00,102 W Maryland Ave Unit F1, Phoenix,AZ,85013
2180,"$650,000.00",54314000.00,2.00,1326 N Central Ave #305, Phoenix,AZ,85004
2181,"$165,000.00",13787400.00,1.00,12440 N 20th St #214, Phoenix,AZ,85022
2182,"$233,900.00",19544684.00,2.00,214 E Ruth Ave #108, Phoenix,AZ,85020
2183,"$419,000.00",35011640.00,3.00,6900 E Princess Dr #1136, Phoenix,AZ,85054
2184,"$440,000.00",36766400.00,2.00,11640 N Tatum Blvd #1008, Phoenix,AZ,85028
2185,"$595,900.00",49793404.00,2.00,3131 N Central Ave #6022, Phoenix,AZ,85012
2186,"$584,900.00",48874244.00,2.00,3131 N Central Ave #5022, Phoenix,AZ,85012
2187,"$470,000.00",39273200.00,1.00,3131 N Central Ave #6017, Phoenix,AZ,85012
2188,"$420,000.00",35095200.00,1.00,3131 N Central Ave #4017, Phoenix,AZ,85012
2189,"$270,000.00",22561200.00,2.00,18416 N Cave Creek Rd #2053, Phoenix,AZ,85032
2190,"$1,970,000.00",164613200.00,3.00,7180 E Kierland Blvd #1007, Scottsdale,AZ,85254
2191,"$625,000.00",52225000.00,2.00,4808 N 24th St #303, Phoenix,AZ,85016
